session_id	app_id	timestamp	event_name	event_data	event_source	app_version	app_branch	log_version	offset	user_id	user_data	game_state	index	segment_id	segment_labels
23071010042645319	AQUALAB	2023-07-10 14:09:01.212000+00:00	open_status	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""server_time"": ""2023-07-10T09:09:02+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	55	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:09:01.212000+00:00	status_open_job_tab	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""server_time"": ""2023-07-10T09:09:02+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	56	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:09:01.212000+00:00	status_open_job_tab	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""server_time"": ""2023-07-10T09:09:02+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	57	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:09:15.485000+00:00	close_status	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""server_time"": ""2023-07-10T09:09:16+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	58	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:09:22.050000+00:00	script_fired	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""interior.shop.kelp.shopLocked.b"", ""server_time"": ""2023-07-10T09:09:22+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	59	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:09:22.057000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""interior.shop.kelp.shopLocked.b"", ""server_time"": ""2023-07-10T09:09:23+00:00"", ""text_string"": ""I'm still getting my shop set up for the day.""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	60	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:09:24.036000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""interior.shop.kelp.shopLocked.b"", ""server_time"": ""2023-07-10T09:09:24+00:00"", ""text_string"": ""Why don't you check back soon? I'll talk you through all the ship upgrades.""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	61	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:09:27.737000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""interior.shop.kelp.shopLocked.b"", ""server_time"": ""2023-07-10T09:09:28+00:00"", ""text_string"": ""And good luck out there, mijita.""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	62	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:09:29.223000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""interior.shop.kelp.shopLocked.b"", ""server_time"": ""2023-07-10T09:09:30+00:00"", ""text_string"": ""Thanks, T\u00edo.""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	63	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:09:41.994000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Station"", ""server_time"": ""2023-07-10T09:09:42+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	64	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:09:45.630000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Shop"", ""server_time"": ""2023-07-10T09:09:46+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	65	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:09:52.149000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Station"", ""server_time"": ""2023-07-10T09:09:53+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	66	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:09:55.136000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""JobGiver"", ""server_time"": ""2023-07-10T09:09:56+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	67	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:09:56.568000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Station"", ""server_time"": ""2023-07-10T09:09:57+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	68	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:00.403000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Shop"", ""server_time"": ""2023-07-10T09:10:01+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	69	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:02.237000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Station"", ""server_time"": ""2023-07-10T09:10:03+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	70	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:03.906000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Shop"", ""server_time"": ""2023-07-10T09:10:04+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	71	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:11.792000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Station"", ""server_time"": ""2023-07-10T09:10:12+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	72	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:16.194000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""JobGiver"", ""server_time"": ""2023-07-10T09:10:17+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	73	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:18.630000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Station"", ""server_time"": ""2023-07-10T09:10:19+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	74	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:19.762000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Shop"", ""server_time"": ""2023-07-10T09:10:20+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	75	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:38.888000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Station"", ""server_time"": ""2023-07-10T09:10:39+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	76	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:43.622000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""JobGiver"", ""server_time"": ""2023-07-10T09:10:44+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	77	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:44.973000+00:00	script_fired	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""interior.job.kelp.jobGiver.hasJob.a"", ""server_time"": ""2023-07-10T09:10:45+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	78	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:44.981000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""interior.job.kelp.jobGiver.hasJob.a"", ""server_time"": ""2023-07-10T09:10:45+00:00"", ""text_string"": ""Olivia! Do you need help with something?""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	79	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:55.996000+00:00	script_fired	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""job.kelp-welcome.argue.intro"", ""server_time"": ""2023-07-10T09:10:56+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	80	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:56.017000+00:00	begin_argument	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""server_time"": ""2023-07-10T09:10:56+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	81	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:56.017000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""job.kelp-welcome.argue.later"", ""server_time"": ""2023-07-10T09:10:56+00:00"", ""text_string"": ""Wow, that was quick! Are you sure you're ready?""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	82	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:10:58.930000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""job.kelp-welcome.argue.later"", ""server_time"": ""2023-07-10T09:10:59+00:00"", ""text_string"": ""Actually, I've still got a few things to do.""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	83	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:00.418000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""job.kelp-welcome.argue.later"", ""server_time"": ""2023-07-10T09:11:01+00:00"", ""text_string"": ""Well, don't be afraid to ask if you need some help.""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	84	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:02.365000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""job.kelp-welcome.argue.later"", ""server_time"": ""2023-07-10T09:11:03+00:00"", ""text_string"": ""I'll be here when you're ready.""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	85	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:03.598000+00:00	leave_argument	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""server_time"": ""2023-07-10T09:11:04+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	86	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:04.549000+00:00	script_fired	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""interior.job.kelp.jobGiver.hasJob.a"", ""server_time"": ""2023-07-10T09:11:05+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	87	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:04.556000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""interior.job.kelp.jobGiver.hasJob.a"", ""server_time"": ""2023-07-10T09:11:05+00:00"", ""text_string"": ""Do you need something, Mija?""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	88	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:34.911000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Station"", ""server_time"": ""2023-07-10T09:11:35+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	89	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:35.974000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Shop"", ""server_time"": ""2023-07-10T09:11:36+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	90	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:37.567000+00:00	room_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""room_name"": ""Station"", ""server_time"": ""2023-07-10T09:11:38+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	91	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:40.275000+00:00	scene_changed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""scene_name"": ""RS-1C"", ""server_time"": ""2023-07-10T09:11:41+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	92	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:40.278000+00:00	script_fired	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""job.kelp-welcome.diveSite"", ""server_time"": ""2023-07-10T09:11:41+00:00""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	93	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:42.899000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""job.kelp-welcome.diveSite"", ""server_time"": ""2023-07-10T09:11:43+00:00"", ""text_string"": ""Greetings! I am your onboard A.I.""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	94	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:44.723000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""job.kelp-welcome.diveSite"", ""server_time"": ""2023-07-10T09:11:45+00:00"", ""text_string"": ""My name is Version 1 Conscious Terminal Onboard Representative.""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	95	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:46.935000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""job.kelp-welcome.diveSite"", ""server_time"": ""2023-07-10T09:11:47+00:00"", ""text_string"": ""But you can call me V1ct0r.""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	96	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:48.065000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""job.kelp-welcome.diveSite"", ""server_time"": ""2023-07-10T09:11:48+00:00"", ""text_string"": ""What should I call you?""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	97	1	No Struggle
23071010042645319	AQUALAB	2023-07-10 14:11:49.241000+00:00	script_line_displayed	"{""http_user_agent"": ""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"", ""node_id"": ""job.kelp-welcome.diveSite"", ""server_time"": ""2023-07-10T09:11:50+00:00"", ""text_string"": ""Oh... my name's Olivia Ramirez, but my friends call me O.""}"	GAME	100	production	3	-1 day, 23:59:45.600000	AbleLeft	{}	"{""job_name"": ""kelp-welcome""}"	98	1	No Struggle
